,0
0,0.155465184715
1,0.584011207402
2,0.176089960673
3,0.880747886213
4,0.755786113638
5,0.634029180487
6,0.217682826779
7,0.977842602485
8,0.70289916988
9,0.962990621307
10,0.370297439913
11,0.161045644016
12,0.396776951835
13,0.452230092487
14,0.553262245592
15,0.0766703613412
16,0.161656376904
17,0.941368841885
18,0.926195180047
19,0.691353517062
20,0.273280717157
21,0.736456028747
22,0.692773491353
23,0.81313678711
24,0.992325382433
25,0.74673827152
26,0.688743427278
27,0.984540611884
28,0.196245130767
29,0.886102887827
30,0.985266377851
31,0.927919855882
32,0.916173748769
33,0.5873443836
34,0.869614811997
35,0.949784779419
36,0.502099028608
37,0.485179529564
38,0.57285025706
39,0.90450497834
40,0.0888621354892
41,0.786577273588
42,0.796465801779
43,0.235588150417
44,0.175398662734
45,0.73786497917
46,0.0463926551894
47,0.175432435322
48,0.642141902172
49,0.299394756669
50,0.987396022704
51,0.965397077881
52,0.155622442562
53,0.629802444122
54,0.499905944501
55,0.0602986991654
56,0.611441857181
57,0.0569543433351
58,0.861310324401
59,0.880684777972
60,0.246007285528
61,0.724260466562
62,0.958158413546
63,0.126931515056
64,0.550655319349
65,0.631417868261
66,0.126882271979
67,0.377266558654
68,0.66241010928
69,0.765412872665
70,0.795257400254
71,0.957647240505
72,0.523806032549
73,0.958136278183
74,0.980234129362
75,0.513069469092
76,0.767862205157
77,0.0203089541899
78,0.964801908616
79,0.956321397696
80,0.482427381447
81,0.889545290541
82,0.223903285469
83,0.761259686567
84,0.273891423819
85,0.755328778548
86,0.0665776577144
87,0.512564785883
88,0.193831363884
89,0.986327628607
90,0.0907885119285
91,0.987066411612
92,0.753275032039
93,0.673264984791
94,0.905097834508
95,0.575286631242
96,0.856662859846
97,0.360689101229
98,0.993529264375
99,0.606171178283
100,0.271046661502
101,0.777284896389
102,0.981155298687
103,0.320512103777
104,0.156833807438
105,0.398511779924
106,0.728731108143
107,0.51748482375
108,0.83759937401
109,0.986662665534
110,0.656485148274
111,0.777317193937
112,0.495883455986
113,0.975113986481
114,0.901720063812
115,0.906405603448
116,0.393071033065
117,0.0312267184736
118,0.210722868455
119,0.218692054563
120,0.300996937388
121,0.519743591202
122,0.153635251624
123,0.993267861909
124,0.226459332457
125,0.375518600717
126,0.0630487436261
127,0.384969807197
128,0.0458096096512
129,0.744760481601
130,0.528672014964
131,0.905749307115
132,0.233525503113
133,0.54104958917
134,0.76133535534
135,0.0233372975925
136,0.506638898963
137,0.869730030988
138,0.770628988567
139,0.593087368718
140,0.829129785206
141,0.66792805863
142,0.934492896383
143,0.616611524994
144,0.352693713544
145,0.0434043729376
146,0.633150644669
147,0.0659935770667
148,0.798933422929
149,0.430720980907
150,0.946756956958
151,0.284360275923
152,0.156650371003
153,0.0319236984046
154,0.675012231117
155,0.575703334342
156,0.0196407339267
157,0.0559016651473
158,0.122582492059
159,0.297677420682
160,0.684626558927
161,0.858879927846
162,0.330537234969
163,0.0686791160155
164,0.493787526134
165,0.984022839189
166,0.993471997881
167,0.462455646126
168,0.356256526345
169,0.900981474867
170,0.503519586629
171,0.955931892571
172,0.0870115840266
173,0.43376268161
174,0.225928924668
175,0.988212700323
176,0.849898210453
177,0.743194091454
178,0.21038402388
179,0.383312278898
180,0.750826551362
181,0.919388962267
182,0.590161543804
183,0.967421777044
184,0.669277371095
185,0.940751160857
186,0.0500147950812
187,0.957373177928
188,0.841708401724
189,0.650568292297
190,0.836500933388
191,0.911905673262
192,0.615705799112
193,0.190570105453
194,0.573375114923
195,0.866226626165
196,0.987487226456
197,0.728047697863
198,0.910139786742
199,0.596223979274
200,0.970590354564
201,0.504619442767
202,0.612640004677
203,0.0725646594762
204,0.912121914671
205,0.829981503737
206,0.806145656227
207,0.11287527856
208,0.866051566862
209,0.869047705629
210,0.983690849182
211,0.234557779064
212,0.923636633584
213,0.0440638070102
214,0.896725209999
215,0.953851212945
216,0.982554363225
217,0.689323428825
218,0.143153404221
219,0.316182722113
220,0.674291403765
221,0.925167589917
222,0.863589428089
223,0.764043507618
224,0.515829168445
225,0.983028596879
226,0.994355148532
227,0.924529150941
228,0.523269416744
229,0.393240617297
230,0.228650818578
231,0.946719305595
232,0.781778003878
233,0.944772361141
234,0.753769207835
235,0.979054889444
236,0.325162298182
237,0.924126505324
