,0
0,0.0313026458025
1,0.52489733696
2,0.633969783783
3,0.999706923962
4,0.975478947163
5,1.0
6,0.506387412548
7,1.0
8,0.257618695498
9,0.999999880791
10,0.315841645002
11,0.195974305272
12,0.999514818192
13,0.989083588123
14,0.80244076252
15,0.150375053287
16,0.0222674757242
17,0.200707778335
18,0.999324679375
19,0.999486327171
20,0.160496205091
21,0.925441622734
22,0.999501466751
23,0.270191758871
24,1.0
25,0.998152196407
26,0.999457418919
27,1.0
28,0.162190213799
29,0.999995350838
30,1.0
31,1.0
32,0.999999761581
33,0.995086729527
34,0.77604663372
35,1.0
36,0.201008826494
37,0.289126962423
38,0.99940097332
39,0.999951839447
40,0.109120510519
41,0.999566257
42,0.995840728283
43,0.0539126433432
44,0.227660164237
45,0.945035755634
46,0.00717036798596
47,0.0800683051348
48,0.999990463257
49,0.569636940956
50,0.999999880791
51,0.99997985363
52,0.237622052431
53,0.999998092651
54,0.999999523163
55,0.099866643548
56,0.324931442738
57,0.0340082533658
58,0.34150454402
59,0.282751590014
60,0.976739943027
61,0.999967098236
62,0.997560501099
63,0.353345751762
64,1.0
65,0.619041919708
66,0.1181197837
67,0.996046602726
68,0.998222887516
69,0.999994277954
70,0.894387483597
71,1.0
72,0.782971858978
73,0.999792516232
74,0.831937611103
75,0.999999880791
76,0.185404777527
77,0.015308143571
78,0.999994277954
79,0.999973893166
80,0.0342030189931
81,0.995998978615
82,0.214823260903
83,1.0
84,0.0803261324763
85,1.0
86,0.0814358368516
87,0.0445764921606
88,0.0397803373635
89,1.0
90,0.106582000852
91,1.0
92,0.999994874001
93,0.115464158356
94,0.736150443554
95,0.999966263771
96,0.213195115328
97,0.616746127605
98,1.0
99,0.133668959141
100,0.0200467053801
101,0.99936157465
102,1.0
103,0.407408416271
104,0.148949697614
105,0.0665330663323
106,0.970168888569
107,0.999908447266
108,0.266909956932
109,0.999997019768
110,0.999588787556
111,0.779046714306
112,0.740874111652
113,0.999999880791
114,0.999999642372
115,1.0
116,0.738822579384
117,0.0585671216249
118,0.999832630157
119,0.972495615482
120,0.99940764904
121,0.592989206314
122,0.968705058098
123,1.0
124,0.406171709299
125,0.999865531921
126,0.095001719892
127,0.454438924789
128,0.11952316761
129,0.999997019768
130,0.00451689679176
131,0.999919772148
132,0.991451084614
133,0.233161553741
134,0.999615907669
135,0.0291660763323
136,0.212301924825
137,0.98896676302
138,0.999964356422
139,0.0503344982862
140,0.999967575073
141,0.331368386745
142,0.999998569489
143,0.323187083006
144,0.999955296516
145,0.976642727852
146,0.999937415123
147,0.0933363214135
148,0.986812651157
149,0.998906850815
150,1.0
151,0.381442189217
152,0.999999880791
153,0.511747300625
154,0.999996066093
155,0.524277567863
156,0.0162357874215
157,0.999669790268
158,0.0821702033281
159,0.854534506798
160,0.719059705734
161,0.999979257584
