,0
0,1.0
1,0.999999523163
2,1.0
3,0.337319940329
4,0.999558985233
5,1.0
6,0.358064949512
7,0.930203914642
8,0.999772369862
9,0.996372103691
10,1.0
11,0.998618245125
12,0.999983549118
13,0.999041736126
14,0.99982136488
15,0.998907089233
16,0.999999403954
17,0.516491949558
18,0.9938762784
19,0.999977111816
20,1.0
21,0.733127236366
22,0.999910712242
23,1.0
24,1.0
25,0.999999165535
26,1.0
27,0.938741385937
28,0.999731838703
29,1.0
30,0.779017448425
31,0.320973485708
32,0.260962963104
33,0.999335229397
34,0.613761782646
35,0.999999880791
36,1.0
37,0.999315857887
38,0.999999642372
39,0.266117334366
40,0.991321742535
41,0.997176170349
42,0.999998807907
43,0.999816119671
44,0.999998092651
45,0.947140038013
46,0.969865500927
47,0.999099254608
48,0.9999781847
49,0.999991893768
50,0.995620071888
51,1.0
52,0.0438316948712
53,1.0
54,0.445663005114
55,0.999979257584
56,0.999999165535
57,0.201864287257
58,0.134263768792
59,1.0
60,0.998141407967
61,0.999998688698
62,0.999848365784
63,0.944635212421
64,0.700824379921
65,0.533252596855
66,1.0
67,0.148816883564
68,0.695469260216
69,0.998639523983
70,0.994339644909
71,0.369022428989
72,0.977941036224
73,0.99947565794
74,0.130967631936
75,0.789770543575
76,0.99763405323
77,0.665047705173
78,1.0
79,0.999997854233
80,0.999955415726
81,0.874528348446
82,0.376772493124
83,1.0
84,0.999730169773
85,0.553771436214
86,0.999999642372
87,0.996133208275
88,1.0
89,0.999999880791
90,0.997869729996
91,0.999961972237
92,0.993191182613
93,0.389453113079
94,0.450030118227
95,0.999999761581
96,0.425224155188
97,0.338660389185
98,0.748633146286
99,0.680148720741
100,0.258906185627
101,0.999694228172
102,0.661675989628
103,0.999853849411
104,0.401183843613
105,0.999984025955
106,0.956052601337
107,0.405232816935
108,0.999965190887
109,0.999954938889
110,0.997018694878
111,0.53844255209
112,0.903193950653
113,0.540226638317
114,0.470872581005
115,0.159002751112
116,1.0
117,0.999998450279
118,0.326232373714
119,0.867759346962
120,0.998995959759
121,0.981463730335
122,0.999449312687
123,0.376056462526
124,0.99303483963
125,0.597310841084
126,0.999989509583
127,0.999997377396
128,0.999987006187
129,0.996403932571
130,0.350087255239
131,0.99944037199
132,0.99993622303
133,0.433417618275
134,0.999999880791
135,0.306658387184
136,0.999999880791
137,0.138158351183
138,0.966549098492
139,0.967865467072
140,0.999962806702
141,1.0
142,0.999658823013
143,0.958455741405
144,0.380563527346
145,0.990833342075
146,1.0
147,0.999959230423
148,1.0
149,0.984594345093
150,0.984985589981
151,0.999921798706
152,1.0
153,0.699898004532
154,0.11518239975
155,0.317630290985
156,0.572781026363
157,0.998358428478
158,0.261249572039
159,0.929933845997
160,0.443069756031
161,0.950900137424
162,0.999259412289
163,0.514016449451
164,0.999995112419
165,0.992202281952
166,0.999983429909
167,1.0
168,0.606467962265
169,0.999208509922
170,0.726885676384
171,0.275683879852
172,0.999992728233
173,0.999993801117
174,0.999998211861
175,0.712510406971
176,0.770742416382
177,0.945271730423
178,0.999801576138
179,1.0
180,0.996088266373
181,1.0
182,0.999881863594
183,0.629960954189
184,0.165908947587
185,0.999986171722
186,0.991042256355
187,0.999999523163
188,0.557479560375
189,0.9967648983
190,0.692350745201
191,0.509474039078
192,0.999131500721
193,0.99923324585
194,0.752902448177
195,0.997251689434
196,0.381424069405
197,0.999958872795
198,0.362887024879
199,0.999994397163
200,0.120263136923
201,0.637826561928
202,0.999416589737
203,0.999999642372
204,0.990584015846
205,0.27146628499
206,1.0
207,0.999990701675
208,0.304848790169
209,0.999998569489
210,0.557394564152
211,1.0
212,0.404635161161
213,0.989114046097
214,0.999998927116
215,1.0
216,0.633494675159
217,0.999764740467
218,1.0
219,0.995239257812
220,0.985536873341
221,0.229129627347
222,0.999999880791
223,0.468626111746
224,0.975868761539
225,0.999561965466
226,1.0
227,0.998735249043
228,0.997077941895
229,0.619637310505
230,0.999998211861
231,0.999926567078
232,0.819566488266
233,0.999999761581
234,1.0
235,0.999996900558
236,0.320441037416
237,0.999964952469
238,0.999933958054
239,1.0
240,1.0
241,0.107796564698
242,0.653198242188
243,0.996947705746
244,0.999998688698
245,0.999918103218
246,0.999992251396
247,0.999937772751
248,0.848942220211
249,0.333553552628
250,0.999999880791
251,0.5194683671
252,0.568364083767
253,0.99998664856
254,0.335719972849
255,0.999993085861
256,0.634186327457
257,0.999339997768
258,0.486586213112
259,0.991016507149
260,0.994145393372
261,0.993908524513
262,0.580811142921
263,1.0
264,0.999645233154
265,1.0
266,1.0
267,0.492917835712
268,0.980602383614
269,0.999037981033
270,0.990130364895
271,0.999999523163
272,1.0
273,0.397277891636
274,0.78205704689
275,0.998825490475
276,0.719165742397
277,1.0
278,0.999999761581
279,0.999994158745
280,0.336347937584
281,0.99987578392
282,0.646290838718
283,0.514953196049
284,0.999999165535
285,0.999999284744
286,0.998040139675
287,0.906475365162
288,1.0
289,0.999793708324
290,0.499012053013
291,0.986284255981
292,0.960860073566
293,0.816940426826
294,0.947408735752
295,0.232462793589
296,0.649264216423
297,0.999586760998
298,0.633132457733
299,0.999955534935
300,0.837880909443
301,0.859758079052
302,0.997613787651
303,0.256289243698
304,0.219847485423
305,1.0
306,0.46625867486
307,0.645114779472
308,0.107631832361
309,1.0
310,0.445479750633
311,0.555627167225
312,0.245403960347
313,0.545909702778
314,0.999030590057
315,0.999999880791
316,0.34600096941
317,0.99998497963
318,0.999670863152
319,0.179314047098
320,0.891471505165
321,0.999457061291
322,1.0
323,0.999988079071
324,0.800438940525
325,0.568975031376
326,1.0
327,0.782940685749
328,0.997776687145
329,0.996645152569
330,0.534032225609
331,0.563959777355
332,0.993099212646
333,0.0986266285181
334,1.0
335,0.710952043533
336,1.0
337,1.0
338,0.940935671329
339,0.277980268002
340,0.48615732789
341,0.99953854084
342,0.981189012527
343,0.998647272587
344,0.429650753736
345,0.994225680828
346,1.0
347,0.99888664484
348,0.58887976408
349,1.0
350,0.754915416241
351,0.999991416931
352,0.481628328562
353,0.999999880791
354,0.999999046326
355,0.999999880791
356,1.0
357,0.971800029278
358,0.999049127102
359,0.999853134155
360,0.950428545475
361,0.999048888683
362,0.999902844429
363,0.994127392769
364,0.999980688095
365,1.0
366,0.99999666214
367,0.374009430408
368,0.441511452198
369,0.675926864147
370,0.999998927116
371,0.997909843922
372,0.89161491394
373,0.427269935608
374,0.999998211861
375,0.999569237232
376,0.998587012291
377,0.369188815355
378,0.739163458347
379,0.311573117971
380,0.284276723862
381,0.999978303909
382,0.529237270355
383,0.999999880791
