,1
0,0.3127737102588476
1,0.11521784341284803
2,0.19826538854153233
3,0.39676750074938527
4,0.19622848206658491
5,0.3829736335094802
6,0.29251756928872424
7,0.2657165567421914
8,0.5201409902670013
9,0.20608971099084683
10,0.10482521044008163
11,0.34839115849075725
12,0.5451899428539351
13,0.5558559665554439
14,0.5161198433404866
15,0.37284754150631044
16,0.2775408404513331
17,0.4192688781365899
18,0.2207105735042359
19,0.13402217212100054
20,0.2020754557790902
21,0.9341996415149157
22,0.22472117555856158
23,0.2749584096618827
24,0.885902906993923
25,0.34304761931788597
26,0.6647472134001132
27,0.3412204078632877
28,0.5966740925512064
29,0.139894216473491
30,0.2123256823167792
31,0.39408166029740344
32,0.3957652742946453
33,0.5469915523406609
34,0.22529616821235723
35,0.230290912765574
36,0.24435350130428335
37,0.41195354748007046
38,0.6356396093060704
39,0.4112678025709937
40,0.3969918749594768
41,0.19584693800230052
42,0.3023673387431781
43,0.8171704236375243
44,0.13610511496086392
45,0.19540119429980227
46,0.46535099324190504
47,0.9836560080655421
48,0.20860171282454895
49,0.8132009646673104
50,0.412294054625303
51,0.39140733095098207
52,0.25242929125110164
53,0.5182679917393513
54,0.09786531159799511
55,0.13338936649433422
56,0.43268337223719167
57,0.7583580414756633
58,0.21725847538580098
59,0.3564167960397441
60,0.1956878196801082
61,0.3630647558627566
62,0.5527835169265332
63,0.28503727292105074
64,0.15038205212162817
65,0.5915671742485835
66,0.06002301603122926
67,0.9233626139895803
68,0.8531457553938571
69,0.46561516818688187
70,0.4775601708547644
71,0.28921259092684
72,0.10276247392349362
73,0.7234087556852137
74,0.30770033715893624
75,0.19292851165681013
76,0.6308816373618094
77,0.3167332670168829
78,0.19571569887564452
79,0.7894835724855714
80,0.25607699109212395
81,0.11075012767384895
82,0.15221994041930867
83,0.2948528149402185
84,0.1483015654342977
85,0.19341362420961417
86,0.316824409642236
87,0.6274505758033795
88,0.8903627970244654
89,0.5957586610062234
90,0.3614798574946455
91,0.15316573638408207
92,0.7449781544637551
93,0.29290582411909294
94,0.18812133953355342
95,0.7477129432203222
96,0.293738395778879
97,0.5236614772595425
98,0.2678248277925243
99,0.36973384989790686
100,0.34669630508151866
101,0.21176997698875627
102,0.17345228209783087
103,0.3183237919131355
104,0.3295463988126385
