,1
0,0.09666887427843276
1,0.1449773877806032
2,0.269634621590565
3,0.31624165903279183
4,0.3101545543035151
5,0.19976378111218077
6,0.3149679741555144
7,0.3194530583893225
8,0.36497687734782047
9,0.20832318937005492
10,0.3479922944659277
11,0.43504211509105645
12,0.3492387866484447
13,0.324699385918959
14,0.1640990749899706
15,0.3855916408549688
16,0.4793864475583357
17,0.35094634162361377
18,0.7846407724771055
19,0.21696065653729202
20,0.37149617476207875
21,0.8981253794197493
22,0.8196321936067249
23,0.5532162375075548
24,0.23973364794931798
25,0.646575961841287
26,0.25743686222452794
27,0.764901146264184
28,0.1154446083976395
29,0.38717638156390494
30,0.2006894052197676
31,0.7388981402458547
32,0.3166169162199887
33,0.42126663432045397
34,0.2499828156200926
35,0.24154660032134131
36,0.19892114162889935
37,0.48771002629984544
38,0.1707734544929586
39,0.2517396014967397
40,0.5520871248523491
41,0.06167220510360213
42,0.31280146252764945
43,0.2845356826693538
44,0.4576468003129627
45,0.9899009044206434
46,0.9399089247074339
47,0.2157152204482893
48,0.4602174972108525
49,0.29265888306123405
50,0.264136279523681
51,0.9245556102976438
52,0.4205549147988824
53,0.24447442531211241
54,0.3139372649109692
55,0.1536339288227834
56,0.17465224050778289
57,0.6898168477713181
58,0.31865089300853616
59,0.40240737562040774
60,0.7638146544461641
61,0.34134665167896966
62,0.2768596099417209
63,0.4286618158680415
64,0.1352325186372941
65,0.3780248541119294
66,0.4002773561996042
67,0.15569890603495753
68,0.5667280949730586
69,0.549448976541282
70,0.22480719056355974
71,0.20921504867682716
72,0.6721689357507755
73,0.2136663773100849
74,0.4965593090154852
75,0.4041963015737117
76,0.7520008137218545
77,0.6726592367256589
78,0.7054408252063774
79,0.9472865194329031
80,0.18771371186934419
81,0.36157528713092457
82,0.27139761971120036
83,0.19135944982417363
84,0.22599428655956483
85,0.050090876522477554
86,0.7487789774401596
87,0.5510719335030995
88,0.1725641878096588
89,0.2877096273597129
90,0.5283734701890607
91,0.523568197244056
92,0.29178309251409845
93,0.43452721548209494
94,0.18426914105180842
95,0.6479635125008446
96,0.2156463824190107
97,0.10914172408002873
98,0.28764539535950256
99,0.357328856617326
100,0.5688806501821866
101,0.06329636499237805
102,0.48006939328423737
103,0.28906960325883874
104,0.1918205959551182
105,0.2444099912010718
106,0.7018472077316157
107,0.5627808266427077
108,0.24069835786419172
109,0.26356289666512966
110,0.593933483142236
111,0.12741017424439183
112,0.11387084174534527
113,0.42772595141245906
114,0.6409342495407545
115,0.3931862336393373
116,0.4298219041264946
117,0.34926358883165715
118,0.1507211401710567
119,0.2658022724491996
120,0.2518846589419733
121,0.41805888874689573
122,0.7564497015362202
123,0.6889613391430465
124,0.11444132895588187
125,0.35988887304273737
126,0.5305670527735918
127,0.258706263547736
128,0.057720021850607046
129,0.6492661060776104
130,0.40391001090531253
131,0.6163171182204181
132,0.25772254525518035
133,0.23044660828443406
134,0.3303624514974988
135,0.09998313522054854
136,0.24375324840764595
137,0.9083333086763411
138,0.2901038905576049
139,0.43354185710248316
140,0.49321853099676793
141,0.9790770926006964
142,0.11265923695401553
143,0.16435802429704166
144,0.8030154561243975
145,0.3023313478092649
146,0.1115933552503004
147,0.22000241260546183
148,0.7602146185293694
149,0.35106403203588155
150,0.04304884615684529
151,0.2954955436642715
152,0.3746664647163744
153,0.28267690267974926
154,0.6144478246558789
155,0.4643236881983186
156,0.3661812464164369
157,0.09833722045754499
158,0.21793619225321553
159,0.33786714935179346
160,0.8288536897512709
161,0.9974531987848507
162,0.7750849952637683
163,0.7335154502561755
164,0.49345761714123787
165,0.47152360622547546
166,0.958830116768193
167,0.5243878073758439
168,0.15436536836478926
169,0.4134626126740877
170,0.20677463830701204
171,0.41089292148298323
172,0.9013563622944887
173,0.8242738303842386
174,0.7465124491084587
175,0.6090405598630173
176,0.15641752839406967
177,0.5253348344124117
178,0.21500166323760805
179,0.298898630102844
180,0.40601803387412005
181,0.5376648260769404
182,0.31402349767046056
183,0.4824280238139838
184,0.5880557791108513
185,0.4248005879652787
186,0.5653767045743828
187,0.16943845675074132
188,0.40460663759069926
189,0.19184440991490467
190,0.1635783511321344
