,1
0,0.16043392846332064
1,0.12036601141780405
2,0.26639383096422026
3,0.12984931584638593
4,0.33572095203107605
5,0.3646004301905083
6,0.1475038924501927
7,0.28606968926876236
8,0.30941013356220376
9,0.3303216307307382
10,0.31164995757442465
11,0.27329967163269964
12,0.18281483522604225
13,0.29686823151125835
14,0.4112878248097207
15,0.34246898624762206
16,0.4266036701392394
17,0.3207574540865924
18,0.27674360699470624
19,0.10669745438629029
20,0.22241224503012338
21,0.711996101118644
22,0.42228990587961973
23,0.2545598253069993
24,0.3617781878767128
25,0.09254806116727296
26,0.4548124591067169
27,0.2213335214926394
28,0.45741394416107595
29,0.28774759181478515
30,0.5169924003461145
31,0.8644719887745315
32,0.4593914902321776
33,0.30142568851412993
34,0.3455546475370264
35,0.2490262737275785
36,0.5208603008765504
37,0.03168305334889017
38,0.39654838955836325
39,0.4870832223103338
40,0.34323142543679086
41,0.20066849177090956
42,0.18941358126697663
43,0.7513985332874671
44,0.6287342544842055
45,0.2524326126525738
46,0.8081526775264982
47,0.20322470008231117
48,0.11991594966695199
49,0.4164623376180061
50,0.08210659311007286
51,0.27015495025725855
52,0.9880349500233085
53,0.44472490382327046
54,0.3237661728165942
55,0.249156818770787
56,0.7994076468986631
57,0.2131389364746964
58,0.41608024539707966
59,0.4169339959947068
60,0.1562122134284076
61,0.5720938467271626
62,0.7281405820223478
63,0.07939980677764139
64,0.202988802274689
65,0.1333130797253614
66,0.4533333679222931
67,0.13156816816851907
68,0.23752102461013377
69,0.3838748249965584
70,0.46388640992887387
71,0.38843829408753555
72,0.505199916246412
73,0.3276479652212308
74,0.28443330747756557
75,0.13411637328504986
76,0.22059478512955422
77,0.3680602212853906
78,0.3294728923773657
79,0.3698997334067116
80,0.8945008481781137
81,0.5402746877208491
82,0.9897100957807886
83,0.19144808875475233
84,0.7369616648465898
85,0.4867035275057254
86,0.3903694727519514
87,0.27979993668306025
88,0.2756208965634905
89,0.4218588931490844
90,0.7048687724966157
91,0.407296067809658
92,0.3568127372558817
93,0.44447699737438423
94,0.3171273825780104
95,0.7232425888279634
96,0.4493052035550046
97,0.30433704376811305
98,0.28351381374475687
99,0.220793820965554
100,0.23917633042138733
101,0.11517145732253874
102,0.7860949063126541
103,0.5489581560033915
104,0.19152160252022737
105,0.6082862198717622
106,0.34345162658004996
107,0.5146823628412136
108,0.399636180876082
109,0.25166726003067874
110,0.48995627656171264
111,0.23778406840662317
112,0.6327284071295661
113,0.3836471440283929
114,0.35396635185470676
115,0.7013097218741319
116,0.3595716930321674
117,0.5315656630182938
118,0.21223214698287124
119,0.20333496538472587
120,0.17955718898539663
121,0.10706952335679744
122,0.2771184384762651
123,0.37531722994414796
124,0.11661322696004575
125,0.42453290668765653
126,0.3513643015546599
127,0.10593995179135857
128,0.5191820681851848
129,0.40373176007468176
130,0.42044577374961223
131,0.4291446696590719
132,0.1711443951501946
133,0.5592116596701238
134,0.3836014320566379
135,0.1951718587754424
136,0.28319663157967295
137,0.35430254123563437
138,0.1460058290209585
139,0.4098860514500645
140,0.3074244404239335
141,0.6110581942588531
142,0.17240119788707856
143,0.4153825546984925
144,0.0001645196993996254
145,0.33130861934032013
146,0.32014613244381857
147,0.2239849580741959
148,0.09246196518620867
149,0.9787400550904692
150,0.28640884279257345
151,0.35323899673872533
152,0.5248886301593793
153,0.3835029801724182
154,0.1886778196547267
155,0.30084639817212355
156,0.33247368929056925
157,0.560107202045377
158,0.25802198890495825
159,0.20671013388945245
160,0.4063687094238117
161,0.3799303939827123
162,0.3863819837769201
163,0.24939970265966926
164,0.2831885735926699
165,0.528999585143649
166,0.34489749366900363
167,0.40594698907390286
168,0.36889551636358414
169,0.26038912784060414
170,0.3784538304717995
171,0.28063566764441156
172,0.25328854368470977
173,0.4231081911928888
174,0.9057840779216758
175,0.5543708060796284
176,0.29002112587431317
177,0.8854655449979296
178,0.33896108043040296
179,0.2558021655701386
180,0.2914049643498215
181,0.4733268762064897
182,0.1293766463970945
183,0.6115206570728933
184,0.3576031560657235
185,0.28920479643637487
186,0.1288295378603759
187,0.14006373856517074
188,0.9397415039804156
189,0.2060307703435525
190,0.3994691357487459
191,0.8481876852238842
192,0.3449629614032848
193,0.6137425744229273
194,0.9413441335697249
195,0.3362310517351788
196,0.5142150627664569
197,0.2644497131811665
198,0.8831336500650012
199,0.2415135274778586
200,0.2205269134522164
201,0.3516389220813362
202,0.48119797962642974
203,0.23663782135350267
204,0.6609397500926443
205,0.8938552979852102
206,0.31881020111338065
207,0.34027644035082666
208,0.9720414018478128
209,0.6199792119268812
210,0.344547459725174
211,0.2764059640089059
212,0.395646767471503
213,0.785729034122939
214,0.3429980908256403
215,0.22674201763548016
216,0.2295843319493259
217,0.42043396787302634
218,0.5971715104402436
219,0.5609190674064304
220,0.45184525431389366
221,0.3357427187686367
222,0.2396537859349314
223,0.3529230547689036
224,0.3021878615884214
225,0.26652782530489416
226,0.42540632131036615
227,0.19487011101444368
228,0.2512505441105019
229,0.4924564748806974
230,0.7753390406137758
231,0.42321387894540724
232,0.2933694294536751
233,0.24586889643926194
234,0.5135437900526804
235,0.17980356379880347
236,0.6707353372287005
237,0.22424504593816402
238,0.8194385998239905
239,0.561744056632286
240,0.2704748932579062
241,0.12843101143280308
242,0.48343652876669757
243,0.24686715927259567
244,0.7645988725566027
245,0.30740845747597595
246,0.6099391573883514
247,0.5822080480322172
248,0.9902346699921408
249,0.9663468805646434
250,0.3087210624659096
251,0.18446457576894357
252,0.2134580995756078
253,0.23716423919995197
254,0.3125585222935806
255,0.99765455643142
256,0.997724417154836
257,0.30982437313227523
258,0.2830558980398393
259,0.3085860506404737
260,0.4791071829044782
261,0.3687231411892068
262,0.4678334510420926
263,0.19666943618386817
264,0.5911998936037663
265,0.07256969131331163
266,0.1103448508683539
